player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,attacking_rank,defensive_rank,creativity_rank,attacking_score,defensive_score,creativity_score,competition_stage,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
344582,285023_43914,Roderick Miller,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
344654,285023_43855,Mohamed Salah,Egypt,FW,2,4,9,11,7,2,1,0.95,1.05x,14,0,17,100,8,3,9,0,0,0,1,112,80,16,19,9,44,0,0,,,,154,57,82,15,84,70,5,77,74,283,6.35,387,147,38075.5,51.0,288.0,26.0,5.820953369140625,4.990213394165039,6.863433837890625,Round of 16,1.0,2.0,361.0,55.0
344661,285023_43855,Ramy Rabia,Egypt,DF,0,1,1,0,1,0,1,0.1,0x,0,0,11,25,9,3,1,0,0,0,0,211,92,0,0,1,100,7,57,,,,76,4,2,70,44,32,1,1,21,456,5.96,341,103,31577.73,267.0,56.0,309.0,4.58051347732544,6.235378742218018,5.138744831085205,Round of 16,0.0,0.0,324.0,1173.0
345059,285023_43834,Abdulaziz Hatem,Qatar,MF,0,0,0,0,0,0,0,0.0,0x,0,0,1,20,0,1,0,0,0,0,0,32,81,0,0,2,50,0,0,,,,31,5,13,13,26,5,2,5,20,65,2.28,86,28,5826.99,,,,,,,,0.0,0.0,51.0,688.0
346743,285023_43817,Shoja Khalilzadeh,IR Iran,DF,0,0,2,0,2,0,2,0.18,0x,0,0,8,26,12,4,0,1,0,0,1,141,84,0,0,1,0,2,100,,,,32,0,1,31,22,10,0,3,17,297,5.59,255,78,28814.55,,,,,,,,0.0,0.0,309.0,1148.0
347085,285023_43818,Jalal Hassan,Iraq,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,51,65,0,0,0,0,0,0,7.0,51.0,45.0,5,0,0,5,4,1,0,0,0,79,1.8,9,2,7078.62,,,,,,,,0.0,0.0,154.0,907.0
349342,285023_43976,Aziz Behich,Australia,DF,0,1,1,0,1,0,0,0.02,0x,0,0,9,55,7,1,4,0,0,0,0,82,73,6,17,1,0,1,100,,,,69,24,30,15,8,61,4,17,45,178,5.04,341,105,26853.33,,,,,,,,0.0,0.0,245.0,1039.0
353235,285023_43860,Jordan Ayew,Ghana,FW,0,0,0,0,0,0,0,0.0,0x,6,0,23,212,19,7,7,0,0,0,1,47,70,9,11,3,0,1,0,,,,86,51,28,7,58,28,4,37,45,124,6.47,416,167,34883.48,,,,,,,,0.0,0.0,323.0,1172.0
353251,285023_43834,Ahmed Alaaeldin,Qatar,FW,0,1,1,0,1,0,0,0.13,0x,0,0,2,22,4,1,1,0,0,0,0,8,50,0,0,1,0,0,0,,,,20,11,8,1,15,5,0,8,11,26,4.31,70,30,6052.91,,,,,,,,0.0,0.0,55.0,699.0
353790,285023_43879,Sadio Mane,Senegal,FW,1,3,6,0,4,2,0,0.58,0x,1,0,14,129,16,4,10,0,0,0,3,129,82,22,27,14,71,2,100,,,,164,85,65,14,84,80,18,86,103,350,6.02,435,204,42224.81,117.0,337.0,13.0,5.14364767074585,4.7164154052734375,7.094338417053223,Round of 16,0.0,1.0,421.0,257.0
354861,285023_43834,Karim Boudiaf,Qatar,MF,0,0,1,0,0,1,0,0.02,0x,0,0,2,29,3,0,2,0,0,0,0,69,94,0,0,4,50,0,0,,,,58,7,34,17,31,27,0,5,19,143,4.59,205,30,13129.49,,,,,,,,0.0,0.0,114.0,839.0
355642,285023_43850,Ryan Mendes,Cabo Verde,FW,1,0,6,0,3,3,0,0.07,0x,0,0,24,102,14,1,2,0,0,0,2,82,85,5,0,4,50,1,100,,,,151,52,84,15,50,101,0,35,51,211,6.2,468,170,37830.2,,,,,,,,0.0,1.0,366.0,242.0
355775,285023_43976,Jackson Irvine,Australia,MF,0,1,3,0,3,0,1,0.21,0x,0,0,7,80,11,3,3,1,0,0,0,124,83,2,50,2,0,2,100,,,,100,19,43,38,69,31,2,25,67,279,7.47,495,125,31483.15,,,,,,,,0.0,0.0,255.0,1047.0
356189,285023_43942,Jordan Henderson,England,MF,0,0,0,0,0,0,0,0.0,0x,1,0,0,4,0,0,1,1,0,0,0,13,92,1,0,0,0,0,0,,,,22,1,4,17,20,2,1,0,5,27,1.75,35,6,1790.68,,,,,,,,0.0,0.0,119.0,848.0
356412,285023_43971,Silvan Widmer,Switzerland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,7,28,7,1,0,0,0,0,0,44,80,3,33,1,100,1,100,,,,43,16,17,10,10,33,3,4,15,93,5.24,185,67,13345.17,,,,,,,,0.0,0.0,120.0,850.0
356532,285023_20014,Chancel Mbemba,Congo DR,DF,1,0,1,0,1,0,0,0.05,0x,0,0,9,23,12,1,2,1,0,0,0,162,80,4,0,7,43,3,100,,,,35,2,1,32,12,23,0,11,35,340,5.4,347,135,36904.51,,,,,,,,0.0,1.0,409.0,254.0
356673,285023_43834,Lucas Mendes,Qatar,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,4,4,0,0,2,2,0,0,0,0,2.35,17,9,1535.0,,,,,,,,0.0,0.0,13.0,547.0
356704,285023_43926,Juan Quintero,Colombia,MF,1,0,3,0,0,3,0,0.08,0x,3,0,2,25,0,0,0,0,0,0,0,60,82,7,29,11,64,5,100,,,,41,6,24,11,23,18,0,16,22,136,4.99,114,30,9236.75,,,,,,,,0.0,1.0,84.0,196.0
356731,285023_43911,Raul Jimenez,Mexico,FW,0,7,18,17,13,5,7,3.0,1x,0,0,27,87,10,7,2,0,0,0,2,66,73,1,0,8,63,0,0,,,,149,73,72,4,107,42,6,75,74,190,4.43,295,141,32083.35,52.0,163.0,144.0,5.787546634674072,5.56063985824585,5.868698120117188,Round of 16,3.0,0.0,348.0,19.0
356956,285023_43872,Yassine Bounou,Morocco,GK,0,0,0,0,0,0,0,0.0,0x,0,1,0,0,0,0,4,0,0,0,0,174,67,0,0,8,0,0,0,12.0,85.0,67.0,30,0,0,30,16,14,0,0,7,321,2.58,28,3,23478.08,,,,,,,Round of 16,0.0,0.0,549.0,1289.0
358003,285023_43995,Vladimir Darida,Czechia,MF,0,0,1,0,1,0,0,0.01,0x,0,0,10,34,1,0,1,0,0,0,0,18,78,0,0,1,0,0,0,,,,26,9,13,4,16,10,0,5,17,42,2.57,135,49,7507.52,,,,,,,,0.0,0.0,58.0,704.0
358106,285023_43935,Thibaut Courtois,Belgium,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,165,73,0,0,4,0,0,0,13.0,92.0,75.0,35,0,0,35,27,8,0,0,3,316,2.82,50,12,25811.2,,,,,,,Round of 16,0.0,0.0,549.0,1290.0
358112,285023_43935,Romelu Lukaku,Belgium,FW,1,3,6,50,6,0,2,0.77,3.91x,0,0,4,49,1,1,0,1,0,0,1,39,79,0,0,2,100,0,0,,,,123,79,41,3,104,19,1,49,41,103,5.52,203,65,20465.66,11.0,318.0,169.0,6.658150672912598,4.84310245513916,5.751401424407959,Round of 16,3.0,1.0,242.0,13.0
358120,285023_43935,Kevin De Bruyne,Belgium,MF,0,4,18,6,8,10,0,1.32,0.76x,13,0,13,100,7,0,3,0,0,0,0,161,83,20,25,17,47,2,100,,,,203,71,82,50,113,90,6,56,71,391,5.42,456,155,36244.83,101.0,265.0,16.0,5.316948890686035,5.116926670074463,7.020991325378418,Round of 16,1.0,0.0,322.0,148.0
358122,285023_43935,Thomas Meunier,Belgium,DF,1,1,2,0,1,1,0,0.11,0x,0,0,17,48,9,9,0,0,0,0,0,116,84,8,38,8,38,2,50,,,,84,38,22,24,29,55,5,23,34,243,4.29,363,157,27147.57,,,,,,,,0.0,1.0,226.0,214.0
358241,285023_43934,Marcel Sabitzer,Austria,MF,0,2,5,20,1,4,0,0.46,2.19x,9,0,26,137,10,2,3,1,0,0,1,126,75,30,33,16,69,1,100,,,,121,47,66,8,48,73,7,80,76,324,6.03,488,233,41363.96,96.0,350.0,88.0,5.34641695022583,4.515427112579346,6.158841609954834,Round of 16,1.0,0.0,412.0,160.0
359381,285023_43938,Ivan Perisic,Croatia,FW,1,2,2,50,2,0,1,0.32,3.15x,2,0,12,88,13,4,1,2,0,0,0,150,88,19,16,9,56,1,100,,,,135,67,47,21,34,101,10,44,57,335,6.04,452,183,41581.7,81.0,181.0,105.0,5.520691871643066,5.428786277770996,6.08283281326294,Round of 16,1.0,1.0,413.0,76.0
359634,285023_43967,Grant Hanley,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,11,2,1,0,0,0,0,1,101,93,0,0,5,40,3,100,,,,41,0,0,41,12,29,0,1,14,206,3.88,173,45,19774.95,,,,,,,,0.0,0.0,203.0,987.0
360496,285023_43970,Kristoffer Nordfeldt,Sweden,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,66,68,0,0,3,67,1,100,4.0,22.0,20.0,8,0,0,8,5,3,0,0,1,115,1.47,8,1,9861.15,,,,,,,,0.0,0.0,200.0,981.0
360498,285023_43972,Mert Gunok,Türkiye,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
360642,285023_43926,Camilo Vargas,Colombia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,152,79,0,0,6,33,0,0,5.0,48.0,46.0,41,0,0,41,22,19,0,0,2,278,2.59,25,8,17743.13,,,,,,,Round of 16,0.0,0.0,410.0,1227.0
363863,285023_43855,Trezeguet,Egypt,FW,1,3,6,17,4,2,2,0.58,1.73x,0,0,6,34,3,3,2,0,0,0,0,78,83,2,0,5,40,1,100,,,,72,30,25,17,33,39,7,37,50,192,5.2,286,115,20212.14,42.0,267.0,108.0,5.922665119171143,5.097246170043945,6.020143032073975,Round of 16,1.0,1.0,176.0,60.0
364752,285023_43850,Vozinha,Cabo Verde,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,3,0,0,0,0,166,70,0,0,2,0,0,0,18.0,136.0,102.0,35,0,0,35,19,16,0,0,7,299,2.89,44,9,21320.84,,,,,,,Round of 16,0.0,0.0,445.0,1264.0
367536,285023_43860,Baba Rahman,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,1.83,2,1,168.97,,,,,,,,0.0,0.0,1.0,504.0
367981,285023_43924,Douglas Santos,Brazil,DF,0,0,2,0,2,0,0,0.2,0x,0,0,21,111,42,3,2,1,0,0,1,275,93,6,17,5,60,0,0,,,,86,31,30,25,25,61,7,43,78,571,6.22,642,220,52462.91,323.0,85.0,292.0,4.392173767089844,5.990306854248047,5.236148357391357,Round of 16,0.0,0.0,505.0,1277.0
368535,285023_43978,Max Crocombe,New Zealand,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,107,73,0,0,4,0,0,0,11.0,97.0,88.0,21,0,0,21,13,8,0,0,0,185,2.56,19,2,13059.58,,,,,,,,0.0,0.0,306.0,1134.0
368545,285023_44005,Jamshid Iskanderov,Uzbekistan,MF,0,0,0,0,0,0,0,0.0,0x,1,0,0,4,0,0,0,0,0,0,0,17,65,1,0,2,50,0,0,,,,12,1,6,5,4,8,0,5,6,35,2.55,34,8,2148.93,,,,,,,,0.0,0.0,16.0,561.0
368546,285023_44005,Igor Sergeev,Uzbekistan,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,21,2,0,0,0,0,0,1,4,100,0,0,0,0,0,0,,,,13,9,4,0,10,3,0,3,2,9,6.94,79,26,5591.98,,,,,,,,0.0,0.0,46.0,669.0
368649,285023_43963,Joao Cancelo,Portugal,DF,1,0,3,0,1,2,0,0.06,0x,1,0,13,66,13,6,2,0,0,0,1,184,87,12,33,9,56,4,75,,,,117,41,40,36,42,75,8,44,66,406,6.46,388,151,36826.9,157.0,47.0,165.0,4.895055294036865,6.312678337097168,5.768664836883545,Round of 16,0.0,1.0,342.0,239.0
368652,285023_43930,Giorgian De Arrascaeta,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
368655,285023_43930,Jose Maria Gimenez,Uruguay,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
368660,285023_43930,Guillermo Varela,Uruguay,DF,0,0,2,0,0,2,0,0.01,0x,0,0,8,20,5,1,1,1,0,0,0,134,89,10,30,8,75,1,100,,,,115,33,49,33,24,91,4,26,34,271,6.27,352,149,32750.8,,,,,,,,0.0,0.0,313.0,1162.0
368664,285023_43930,Sergio Rochet,Uruguay,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,19,53,0,0,3,67,0,0,0.0,7.0,5.0,5,0,0,5,3,2,0,0,0,38,1.2,6,3,3079.43,,,,,,,,0.0,0.0,51.0,690.0
368689,285023_43963,Jose Sa,Portugal,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
368744,285023_43818,Fahad Talib,Iraq,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
368860,285023_43946,Lucas Digne,France,DF,0,1,1,0,0,1,0,0.02,0x,0,0,12,26,3,3,1,0,0,0,0,170,88,10,10,4,50,0,0,,,,60,32,16,12,13,47,5,25,31,357,3.79,326,119,29520.76,,,,,,,,0.0,0.0,280.0,1084.0
369029,285023_43938,Dominik Livakovic,Croatia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,129,74,0,0,0,0,0,0,12.0,80.0,68.0,5,0,0,5,2,3,0,0,8,235,2.52,30,5,17297.82,,,,,,,Round of 16,0.0,0.0,413.0,1235.0
369089,285023_43860,Thomas Partey,Ghana,MF,0,0,2,0,0,2,0,0.09,0x,0,0,5,52,14,2,5,0,0,0,0,152,88,0,0,4,50,0,0,,,,40,0,8,32,33,7,0,8,31,324,4.54,359,77,31028.86,,,,,,,,0.0,0.0,307.0,1143.0
369267,285023_43855,Yasser Ibrahim,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,0,20,38,22,5,3,2,0,0,0,224,95,0,0,1,0,1,100,,,,84,0,3,81,48,36,0,2,23,458,5.83,434,153,41444.93,354.0,20.0,357.0,4.124705791473389,6.697327136993408,4.41355037689209,Round of 16,0.0,0.0,425.0,1249.0
369304,285023_43972,Hakan Calhanoglu,Türkiye,MF,0,2,11,0,2,9,0,0.4,0x,8,0,11,28,5,2,1,0,0,0,0,190,90,10,10,5,60,7,86,,,,79,8,27,44,53,26,2,9,54,420,4.59,319,72,24004.04,,,,,,,,0.0,0.0,208.0,999.0
369419,285023_43942,Harry Kane,England,FW,1,10,19,32,17,2,4,3.44,1.75x,0,0,20,176,15,7,7,0,0,0,1,66,77,2,50,6,67,1,100,,,,98,28,51,19,80,18,5,50,61,190,6.52,600,192,53085.4,4.0,329.0,331.0,7.440116882324219,4.782449722290039,4.989696502685547,Round of 16,6.0,1.0,489.0,4.0
369434,285023_43942,John Stones,England,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,9,1,1,1,0,0,0,0,65,94,0,0,0,0,1,100,,,,5,0,0,5,3,2,0,0,5,132,3.24,149,43,13813.85,,,,,,,,0.0,0.0,143.0,889.0
369530,285023_43926,Jhon Cordoba,Colombia,FW,0,1,2,0,2,0,1,0.32,0x,0,0,2,23,2,1,2,0,0,0,2,12,75,0,0,0,0,0,0,,,,31,22,9,0,25,6,3,13,9,32,3.94,104,33,9864.95,,,,,,,,0.0,0.0,108.0,836.0
369744,285023_43928,Gustavo Gomez,Paraguay,DF,0,0,2,0,2,0,2,0.07,0x,0,0,9,31,10,3,2,0,0,0,1,91,88,0,0,0,0,0,0,,,,9,2,1,6,6,3,1,3,7,188,5.32,342,109,49082.71,,,,,,,,0.0,0.0,554.0,1292.0
369749,285023_43928,Junior Alonso,Paraguay,DF,0,1,3,0,1,2,0,0.2,0x,0,0,31,140,16,3,3,1,0,0,1,116,59,1,0,7,29,2,100,,,,21,2,6,13,2,19,1,8,48,233,5.96,457,123,43140.24,,,,,,,,0.0,0.0,456.0,1266.0
369761,285023_43928,Miguel Almiron,Paraguay,MF,0,0,4,0,1,3,0,0.11,0x,2,0,17,123,21,2,7,1,1,0,0,67,73,4,0,6,67,0,0,,,,82,13,53,16,32,50,2,26,54,183,6.51,357,129,33177.48,,,,,,,,0.0,0.0,306.0,1132.0
369768,285023_43928,Antonio Sanabria,Paraguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,4,38,2,1,2,0,0,0,0,10,70,0,0,0,0,0,0,,,,5,3,2,0,4,1,2,12,9,26,2.48,113,45,9967.8,,,,,,,,0.0,0.0,95.0,789.0
370171,285023_43879,Abdoulaye Seck,Senegal,DF,1,0,2,0,1,1,1,0.05,0x,0,0,1,3,1,1,1,1,0,0,0,30,87,0,0,1,0,0,0,,,,7,0,0,7,3,4,0,2,7,66,1.38,51,16,6142.53,,,,,,,,0.0,1.0,66.0,192.0
370986,285023_43899,Jonathan Osorio,Canada,MF,0,0,1,0,1,0,0,0.04,0x,0,0,1,3,1,0,1,0,0,0,0,9,67,0,0,0,0,0,0,,,,4,1,1,2,2,2,0,1,7,22,2.82,29,11,2036.53,,,,,,,,0.0,0.0,17.0,564.0
371142,285023_43978,Alex Rufer,New Zealand,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
371345,285023_44005,Odiljon Xamrobekov,Uzbekistan,MF,0,0,1,0,1,0,0,0.16,0x,0,0,7,39,6,1,1,1,0,0,0,43,88,0,0,1,0,0,0,,,,29,2,14,13,25,4,0,10,22,93,4.55,161,39,10324.03,,,,,,,,0.0,0.0,90.0,780.0
371348,285023_44005,Otabek Shukurov,Uzbekistan,MF,0,0,2,0,0,2,0,0.08,0x,0,0,5,96,12,2,5,0,0,0,0,117,88,1,0,3,33,3,100,,,,115,2,59,54,80,35,0,8,56,252,6.72,378,85,29888.17,,,,,,,,0.0,0.0,268.0,1067.0
371393,285023_44005,Dostonbek Khamdamov,Uzbekistan,MF,0,0,2,0,1,1,1,0.08,0x,2,0,9,74,6,1,0,0,0,0,1,34,85,5,60,1,0,0,0,,,,32,17,13,2,22,10,1,20,22,92,4.48,184,63,13625.49,,,,,,,,0.0,0.0,120.0,853.0
371415,285023_44005,Rustam Ashurmatov,Uzbekistan,DF,0,0,0,0,0,0,0,0.0,0x,0,0,17,32,9,1,0,0,0,0,0,123,82,0,0,4,0,1,100,,,,21,0,0,21,2,19,0,0,22,243,5.62,288,80,27011.42,,,,,,,,0.0,0.0,288.0,1092.0
371553,285023_43872,Ahmed Reda Tagnaouti,Morocco,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
371609,285023_43854,Franck Kessie,Côte d'Ivoire,MF,0,2,4,25,4,0,0,0.71,1.4x,1,0,13,135,13,7,2,1,0,0,1,188,88,4,0,13,46,2,50,,,,130,27,59,44,101,29,4,31,83,413,6.8,553,184,44144.95,,,,,,,,1.0,0.0,389.0,156.0
371736,285023_43817,Saeid Ezatolahi,IR Iran,MF,0,2,6,0,2,4,2,0.49,0x,0,0,22,96,22,7,4,2,0,0,0,99,79,0,0,4,50,0,0,,,,60,1,22,37,50,10,0,6,40,227,6.6,406,65,32836.4,,,,,,,,0.0,0.0,298.0,1106.0
371739,285023_43934,Alexander Schlager,Austria,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,123,86,0,0,0,0,0,0,15.0,85.0,74.0,64,0,0,64,48,16,0,0,2,247,3.4,81,20,23367.49,,,,,,,Round of 16,0.0,0.0,412.0,1232.0
371956,285023_43924,Leo Pereira,Brazil,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
371958,285023_43899,Derek Cornelius,Canada,DF,0,1,5,0,5,0,4,0.74,0x,0,0,4,29,6,4,3,1,0,0,0,170,89,1,0,2,50,1,0,,,,14,2,2,10,6,8,1,8,35,379,4.58,368,106,33569.61,299.0,14.0,302.0,4.49617338180542,6.764614582061768,5.184387683868408,Round of 16,0.0,0.0,351.0,1182.0
372090,285023_43911,Orbelin Pineda,Mexico,MF,0,0,1,0,1,0,0,0.09,0x,0,0,3,33,1,0,2,0,0,0,0,5,100,0,0,1,0,0,0,,,,19,7,9,3,14,5,0,6,11,20,3.0,87,32,5754.74,,,,,,,,0.0,0.0,45.0,667.0
372243,285023_43934,Philipp Lienhart,Austria,DF,0,0,1,0,1,0,0,0.1,0x,0,0,1,11,4,0,0,0,0,0,0,140,91,0,0,3,67,1,100,,,,21,0,1,20,10,11,0,1,18,295,3.03,212,58,20886.37,,,,,,,,0.0,0.0,207.0,995.0
372266,285023_43872,Sofyan Amrabat,Morocco,MF,0,0,0,0,0,0,0,0.0,0x,0,0,10,39,16,4,2,0,0,0,0,81,93,0,0,3,67,2,100,,,,50,1,9,40,44,6,0,2,18,167,2.55,212,65,14953.16,,,,,,,,0.0,0.0,140.0,883.0
372294,285023_43888,Sabri Ben Hessen,Tunisia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
372342,285023_43914,Ismael Diaz,Panama,MF,0,2,6,0,4,2,2,0.39,0x,0,0,3,20,1,0,0,0,0,0,2,15,87,0,0,0,0,0,0,,,,21,8,13,0,13,8,1,11,11,48,4.67,83,37,6159.12,,,,,,,,0.0,0.0,52.0,692.0
372424,285023_43938,Duje Caleta Car,Croatia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
372436,285023_44037,Ivan Sunjic,Bosnia and Herzegovina,MF,0,1,1,0,0,1,0,0.09,0x,0,0,20,78,21,7,0,0,0,0,0,102,86,1,0,2,0,1,0,,,,57,0,13,44,41,16,0,5,41,221,7.03,401,113,26105.55,,,,,,,,0.0,0.0,221.0,1013.0
373235,285023_43961,Orjan Nyland,Norway,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,159,71,0,0,5,0,2,50,11.0,87.0,75.0,35,0,0,35,23,12,0,0,1,290,2.87,45,5,24952.56,,,,,,,Round of 16,0.0,0.0,416.0,1239.0
373344,285023_43850,Garry Rodrigues,Cabo Verde,MF,0,0,1,0,1,0,0,0.04,0x,0,0,3,23,1,0,0,0,0,0,2,14,79,2,50,2,100,0,0,,,,29,18,11,0,16,13,0,13,11,40,3.53,123,50,10160.29,,,,,,,,0.0,0.0,90.0,777.0
373400,285023_43927,Enner Valencia,Ecuador,FW,0,6,10,0,9,1,2,1.53,0x,0,0,8,91,11,4,7,0,0,0,2,40,83,1,0,1,0,0,0,,,,98,56,35,7,64,34,9,42,43,125,5.71,233,108,29489.89,,,,,,,,0.0,0.0,311.0,1159.0
375600,285023_43934,Alessandro Schoepf,Austria,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,,,,,,,,0.0,0.0,0.0,264.0
376230,285023_44037,Sead Kolasinac,Bosnia and Herzegovina,DF,1,0,0,0,0,0,0,0.0,0x,0,0,10,49,17,6,4,0,0,0,0,173,82,9,11,5,20,0,0,,,,54,25,13,16,14,40,5,23,93,370,6.09,339,142,38026.39,,,,,,,,0.0,1.0,373.0,243.0
376285,285023_43843,Aissa Mandi,Algeria,DF,0,0,0,0,0,0,0,0.0,0x,0,0,14,19,6,0,5,0,0,0,0,382,93,0,0,5,20,10,90,,,,33,3,4,26,13,20,0,1,27,774,5.62,331,81,37858.06,,,,,,,,0.0,0.0,403.0,1211.0
379886,285023_43817,Alireza Jahanbakhsh,IR Iran,MF,0,0,1,0,1,0,0,0.04,0x,0,0,2,20,0,2,0,0,0,0,0,11,64,2,50,1,100,0,0,,,,35,16,13,6,20,15,1,6,10,30,4.37,84,30,6517.05,,,,,,,,0.0,0.0,58.0,705.0
379939,285023_43843,Nabil Bentaleb,Algeria,MF,0,0,1,0,0,1,0,0.02,0x,0,0,16,42,12,2,3,0,0,0,0,280,91,1,0,3,67,1,0,,,,92,1,25,66,73,19,0,7,56,589,6.59,405,115,33625.87,,,,,,,,0.0,0.0,313.0,1166.0
379942,285023_43843,Riyad Mahrez,Algeria,FW,1,3,6,33,4,2,0,1.49,1.34x,5,0,22,102,13,1,7,0,0,0,1,147,86,9,33,9,67,6,100,,,,161,83,59,19,62,99,4,51,73,325,6.48,382,130,31107.72,36.0,335.0,116.0,6.065394878387451,4.727166175842285,5.983944892883301,Round of 16,2.0,1.0,288.0,34.0
379953,285023_43948,Leon Goretzka,Germany,MF,0,0,2,0,2,0,1,0.19,0x,0,0,3,20,2,0,0,0,0,0,0,30,77,1,0,1,100,1,0,,,,27,12,9,6,19,8,2,11,19,80,5.06,140,49,12494.96,,,,,,,,0.0,0.0,122.0,857.0
