player_id,team_id,player_name,team,position,assists_x,attempt_at_goal_on_target,attempt_at_goal,attempt_at_goal_conversion_rate,attempt_at_goal_inside_the_penalty_area,attempt_at_goal_outside_the_penalty_area,headed_attempt_at_goal,xg,xg_goal_effiency_rate,corners,own_goals,forced_turnovers,defensive_pressures_applied,direct_defensive_pressures_applied,fouls_against,fouls_for,yellow_cards,red_cards,indirect_red_cards,offsides,passes,passing_accuracy_rate,crosses,crossing_accuracy_rate,linebreaks_attempted_defensive_line,linebreak_attempted_defensive_line_rate,attempted_switches_of_play,switches_of_play_rate,goalkeeper_saves,goalkeeper_defensive_actions_inside_penalty_area,goalkeeper_defensive_actions_outside_penalty_area,offers_to_receive_total,offers_to_receive_in_behind,offers_to_receive_in_between,offers_to_receive_in_front,offers_to_receive_inside,offers_to_receive_outside,receptions_in_behind,receptions_between_midfield_and_defensive_line,receptions_under_pressure,number_of_involvements,avg_speed,speed_runs,sprints,total_distance,goals,assists_y,total_competition_minutes_played,fdcp_top_scorer_rank
310116,285023_43922,Nicolas Otamendi,Argentina,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,6,5,2,0,0,0,0,0,42,90,0,0,0,0,1,100,,,,11.0,0.0,0.0,11.0,6.0,5.0,0.0,0.0,8.0,87.0,5.74,54.0,14.0,5388.02,0.0,0.0,56.0,710.0
311558,285023_43971,Granit Xhaka,Switzerland,MF,0,1,5,20,1,4,0,1.01,0.99x,0,0,9,46,9,1,4,1,0,0,0,239,91,1,0,7,43,7,100,,,,147.0,1.0,51.0,95.0,103.0,44.0,0.0,18.0,49.0,508.0,6.53,515.0,99.0,33120.81,1.0,0.0,303.0,124.0
313559,285023_43971,Ricardo Rodriguez,Switzerland,DF,0,0,0,0,0,0,0,0.0,0x,2,0,15,24,6,6,1,0,0,0,0,179,80,10,10,16,38,4,50,,,,64.0,30.0,21.0,13.0,10.0,54.0,3.0,23.0,39.0,362.0,5.89,296.0,115.0,28963.8,0.0,0.0,294.0,1204.0
314197,285023_43924,Neymar Jr,Brazil,FW,0,1,1,0,1,0,0,0.02,0x,3,0,0,10,1,0,1,0,0,0,0,14,86,4,25,1,0,0,0,,,,12.0,0.0,11.0,1.0,7.0,5.0,0.0,6.0,5.0,39.0,2.36,33.0,8.0,2431.01,0.0,0.0,20.0,579.0
314255,285023_43817,Hossein Hosseini,IR Iran,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
315614,285023_43926,Santiago Arias,Colombia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
316002,285023_43934,David Alaba,Austria,DF,0,0,1,0,0,1,0,0.01,0x,0,0,3,9,4,0,0,0,0,0,0,106,90,0,0,2,50,0,0,,,,11.0,3.0,2.0,6.0,6.0,5.0,0.0,2.0,19.0,213.0,5.93,134.0,38.0,13402.21,0.0,0.0,136.0,908.0
318647,285023_43928,Gatito Fernandez,Paraguay,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
321697,285023_43976,Mathew Leckie,Australia,FW,0,0,1,0,1,0,0,0.1,0x,0,0,2,30,4,1,1,0,0,0,0,10,70,1,0,0,0,0,0,,,,7.0,3.0,3.0,1.0,6.0,1.0,1.0,9.0,14.0,33.0,2.18,100.0,31.0,7358.47,0.0,0.0,67.0,742.0
331135,285023_43976,Paul Izzo,Australia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
331149,285023_43976,Milos Degenek,Australia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
331463,285023_43978,Tim Payne,New Zealand,DF,1,0,0,0,0,0,0,0.0,0x,2,0,2,37,6,2,1,0,0,0,0,59,86,7,14,1,0,0,0,,,,25.0,9.0,9.0,7.0,4.0,21.0,2.0,9.0,33.0,129.0,6.13,212.0,81.0,17599.51,0.0,1.0,172.0,164.0
331732,285023_43899,Maxime Crepeau,Canada,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,67,75,0,0,0,0,1,0,4.0,32.0,25.0,9.0,0.0,0.0,9.0,5.0,4.0,0.0,0.0,4.0,132.0,3.25,51.0,10.0,16592.91,0.0,0.0,306.0,1238.0
332314,285023_43879,Idrissa Gana Gueye,Senegal,MF,0,0,3,0,0,3,0,0.03,0x,0,0,18,53,10,2,2,0,0,0,0,214,92,0,0,5,60,4,100,,,,53.0,3.0,20.0,30.0,39.0,14.0,0.0,5.0,60.0,504.0,5.78,226.0,68.0,29200.47,0.0,0.0,302.0,1228.0
332847,285023_43922,Leandro Paredes,Argentina,MF,0,0,0,0,0,0,0,0.0,0x,0,0,1,6,0,1,0,1,0,0,0,9,100,0,0,0,0,0,0,,,,3.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,20.0,3.75,35.0,9.0,2049.79,0.0,0.0,16.0,550.0
332897,285023_43930,Rodrigo Aguirre,Uruguay,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.23,12.0,4.0,898.68,0.0,0.0,8.0,510.0
332946,285023_43924,Marquinhos,Brazil,DF,0,0,2,0,2,0,1,0.21,0x,0,0,6,19,2,0,0,0,0,0,0,245,97,0,0,4,75,5,100,,,,39.0,1.0,0.0,38.0,19.0,20.0,0.0,3.0,21.0,501.0,5.68,259.0,66.0,29206.4,0.0,0.0,308.0,1253.0
335656,285023_43924,Danilo,Brazil,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,21,1,5,0,1,0,0,1,168,90,3,33,5,40,0,0,,,,97.0,27.0,24.0,46.0,22.0,75.0,3.0,9.0,34.0,344.0,5.76,290.0,122.0,25029.18,0.0,0.0,259.0,1175.0
335658,285023_43924,Alex Sandro,Brazil,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,4,2,1,0,0,0,0,0,13,100,0,0,0,0,0,0,,,,6.0,2.0,2.0,2.0,1.0,5.0,0.0,2.0,2.0,25.0,2.41,31.0,8.0,1822.47,0.0,0.0,15.0,544.0
335807,285023_43854,Jean Michael Seri,Côte d'Ivoire,MF,0,0,0,0,0,0,0,0.0,0x,2,0,0,5,1,0,0,0,0,0,0,17,94,3,0,2,50,0,0,,,,11.0,0.0,6.0,5.0,8.0,3.0,0.0,2.0,8.0,42.0,2.36,28.0,7.0,2281.37,0.0,0.0,19.0,569.0
335999,285023_43969,Aymeric Laporte,Spain,DF,1,1,2,0,1,1,1,0.03,0x,0,0,3,12,1,1,0,0,0,0,0,199,95,0,0,3,100,5,100,,,,54.0,4.0,2.0,48.0,27.0,27.0,0.0,2.0,27.0,420.0,6.04,176.0,51.0,20370.06,0.0,1.0,202.0,185.0
336022,285023_43942,Jordan Pickford,England,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,3,0,0,0,0,86,81,0,0,2,50,2,50,3.0,26.0,18.0,20.0,0.0,0.0,20.0,15.0,5.0,0.0,0.0,4.0,169.0,3.52,47.0,12.0,11980.85,0.0,0.0,204.0,1080.0
336088,285023_43960,Nathan Ake,Netherlands,DF,0,0,1,0,1,0,1,0.14,0x,0,0,7,18,4,2,2,0,0,0,0,86,92,1,0,2,0,0,0,,,,27.0,1.0,4.0,22.0,4.0,23.0,0.0,3.0,12.0,180.0,4.21,87.0,35.0,11709.99,0.0,0.0,113.0,867.0
336098,285023_43960,Memphis Depay,Netherlands,FW,1,0,0,0,0,0,0,0.0,0x,1,0,0,31,2,1,1,1,0,0,0,17,88,1,100,2,100,1,100,,,,35.0,19.0,14.0,2.0,31.0,4.0,0.0,17.0,18.0,39.0,7.19,137.0,50.0,8184.41,0.0,1.0,68.0,147.0
336170,285023_43972,Kaan Ayhan,Türkiye,MF,0,1,1,100,1,0,0,0.68,1.48x,0,0,0,1,1,0,0,0,0,0,0,3,33,0,0,0,0,0,0,,,,3.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,9.0,2.18,13.0,7.0,1239.03,1.0,0.0,11.0,55.0
336425,285023_20014,Cedric Bakambu,Congo DR,FW,0,0,3,0,1,2,1,0.24,0x,0,0,5,68,3,2,1,0,0,0,2,17,76,1,0,1,0,0,0,,,,91.0,52.0,39.0,0.0,69.0,22.0,2.0,22.0,21.0,47.0,6.11,178.0,92.0,15553.78,0.0,0.0,152.0,940.0
336439,285023_20014,Gael Kakuta,Congo DR,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
336459,285023_43888,Rani Khedira,Tunisia,MF,0,0,1,0,0,1,0,0.06,0x,0,0,6,49,10,3,0,1,0,0,0,30,83,1,0,2,50,0,0,,,,35.0,11.0,17.0,7.0,31.0,4.0,1.0,5.0,19.0,74.0,7.49,218.0,49.0,18577.38,0.0,0.0,162.0,960.0
336472,285023_43938,Andrej Kramaric,Croatia,FW,0,0,1,0,0,1,0,0.01,0x,0,0,0,23,1,0,0,0,0,0,1,18,89,2,0,2,50,0,0,,,,43.0,18.0,18.0,7.0,31.0,12.0,0.0,9.0,8.0,43.0,7.86,141.0,44.0,8703.29,0.0,0.0,68.0,743.0
336641,285023_43978,Ryan Thomas,New Zealand,MF,0,0,0,0,0,0,0,0.0,0x,0,0,2,14,2,2,2,0,0,0,0,12,67,1,0,1,0,0,0,,,,10.0,2.0,5.0,3.0,5.0,5.0,0.0,9.0,10.0,34.0,7.16,106.0,37.0,6302.61,0.0,0.0,52.0,698.0
337232,285023_43914,Eric Davis,Panama,DF,0,0,0,0,0,0,0,0.0,0x,1,0,0,1,1,0,0,0,0,0,0,3,0,2,50,1,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.08,12.0,4.0,604.68,0.0,0.0,5.0,500.0
337251,285023_43914,Cecilio Waterman,Panama,FW,0,1,2,0,2,0,0,0.05,0x,0,0,7,19,2,1,1,0,0,0,0,10,70,0,0,1,0,0,0,,,,19.0,14.0,5.0,0.0,17.0,2.0,1.0,12.0,13.0,26.0,5.84,82.0,34.0,8772.9,0.0,0.0,85.0,776.0
337389,285023_43967,Anthony Ralston,Scotland,DF,0,1,1,0,1,0,0,0.02,0x,0,0,2,9,2,2,0,0,0,0,0,5,100,1,100,1,100,1,100,,,,5.0,1.0,3.0,1.0,0.0,5.0,0.0,3.0,3.0,16.0,4.9,35.0,13.0,2807.5,0.0,0.0,23.0,593.0
339112,285023_43976,Jason Geria,Australia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,21,3,2,0,0,0,0,0,23,78,1,0,0,0,0,0,,,,3.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,5.0,46.0,4.33,78.0,29.0,7925.03,0.0,0.0,75.0,764.0
339117,285023_43976,Mathew Ryan,Australia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
339510,285023_43921,Tim Ream,USA,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,9,5,0,1,0,0,0,0,161,94,0,0,5,20,3,100,,,,7.0,0.0,0.0,7.0,1.0,6.0,0.0,1.0,16.0,338.0,3.53,205.0,50.0,18447.47,0.0,0.0,209.0,1126.0
339745,285023_43835,Salem Aldawsari,Saudi Arabia,FW,0,1,2,0,0,2,0,0.04,0x,0,0,14,96,8,1,3,1,0,0,1,60,75,1,0,4,75,1,100,,,,78.0,44.0,28.0,6.0,42.0,36.0,1.0,37.0,36.0,137.0,6.5,313.0,121.0,22275.27,0.0,0.0,205.0,1091.0
339746,285023_43835,Ahmed Alkassar,Saudi Arabia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
339820,285023_43879,Kalidou Koulibaly,Senegal,DF,0,0,0,0,0,0,0,0.0,0x,0,0,3,21,5,0,0,0,0,0,0,83,88,0,0,1,0,3,100,,,,23.0,1.0,1.0,21.0,13.0,10.0,0.0,0.0,18.0,189.0,5.31,167.0,44.0,16073.86,0.0,0.0,181.0,999.0
339987,285023_43938,Mateo Kovacic,Croatia,MF,0,1,1,0,0,1,0,0.07,0x,0,0,4,33,7,2,2,0,0,0,0,95,97,0,0,1,100,1,100,,,,38.0,1.0,8.0,29.0,25.0,13.0,0.0,4.0,23.0,202.0,6.93,163.0,46.0,13023.61,0.0,0.0,113.0,869.0
344582,285023_43914,Roderick Miller,Panama,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
344654,285023_43855,Mohamed Salah,Egypt,FW,2,3,6,17,4,2,1,0.76,1.31x,6,0,11,49,8,2,4,0,0,0,0,52,87,7,14,5,20,0,0,,,,68.0,27.0,36.0,5.0,44.0,24.0,2.0,44.0,45.0,140.0,6.54,202.0,80.0,18347.57,1.0,2.0,168.0,36.0
344661,285023_43855,Ramy Rabia,Egypt,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,12,6,2,0,0,0,0,0,54,87,0,0,1,100,2,50,,,,37.0,2.0,0.0,35.0,24.0,13.0,0.0,0.0,6.0,120.0,6.21,106.0,31.0,9037.9,0.0,0.0,88.0,784.0
345059,285023_43834,Abdulaziz Hatem,Qatar,MF,0,0,0,0,0,0,0,0.0,0x,0,0,1,20,0,1,0,0,0,0,0,32,81,0,0,2,50,0,0,,,,31.0,5.0,13.0,13.0,26.0,5.0,2.0,5.0,20.0,65.0,2.28,86.0,28.0,5826.99,0.0,0.0,51.0,693.0
346743,285023_43817,Shoja Khalilzadeh,IR Iran,DF,0,0,1,0,1,0,1,0.08,0x,0,0,7,22,9,3,0,0,0,0,0,81,88,0,0,0,0,0,0,,,,19.0,0.0,1.0,18.0,10.0,9.0,0.0,2.0,15.0,170.0,5.5,172.0,49.0,18742.76,0.0,0.0,204.0,1083.0
347085,285023_43818,Jalal Hassan,Iraq,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,48,65,0,0,0,0,0,0,3.0,28.0,23.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,101.0,1.81,5.0,2.0,7161.7,0.0,0.0,154.0,947.0
349342,285023_43976,Aziz Behich,Australia,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,21,5,1,2,0,0,0,0,36,67,2,0,0,0,0,0,,,,24.0,4.0,15.0,5.0,1.0,23.0,0.0,10.0,11.0,74.0,4.6,181.0,51.0,12790.95,0.0,0.0,114.0,870.0
353235,285023_43860,Jordan Ayew,Ghana,FW,0,0,0,0,0,0,0,0.0,0x,2,0,10,109,14,6,5,0,0,0,1,24,63,4,25,2,0,0,0,,,,18.0,8.0,10.0,0.0,13.0,5.0,4.0,24.0,26.0,67.0,6.57,227.0,83.0,18078.81,0.0,0.0,164.0,964.0
353251,285023_43834,Ahmed Alaaeldin,Qatar,FW,0,1,1,0,1,0,0,0.13,0x,0,0,2,22,4,1,1,0,0,0,0,8,50,0,0,1,0,0,0,,,,20.0,11.0,8.0,1.0,15.0,5.0,0.0,8.0,11.0,26.0,4.31,70.0,30.0,6052.91,0.0,0.0,55.0,706.0
353790,285023_43879,Sadio Mane,Senegal,FW,1,2,5,0,3,2,0,0.03,0x,1,0,7,77,7,2,6,0,0,0,1,94,85,9,33,4,100,1,100,,,,87.0,47.0,32.0,8.0,40.0,47.0,5.0,39.0,52.0,290.0,5.98,226.0,101.0,31524.94,0.0,1.0,315.0,204.0
354861,285023_43834,Karim Boudiaf,Qatar,MF,0,0,1,0,0,1,0,0.02,0x,0,0,2,29,3,0,2,0,0,0,0,69,94,0,0,4,50,0,0,,,,58.0,7.0,34.0,17.0,31.0,27.0,0.0,5.0,19.0,143.0,4.59,205.0,30.0,13129.49,0.0,0.0,114.0,871.0
355642,285023_43850,Ryan Mendes,Cabo Verde,FW,0,0,3,0,1,2,0,0.02,0x,0,0,6,49,7,0,2,0,0,0,2,30,83,1,0,0,0,0,0,,,,76.0,23.0,45.0,8.0,30.0,46.0,0.0,13.0,28.0,76.0,6.26,260.0,88.0,21388.99,0.0,0.0,205.0,1094.0
355775,285023_43976,Jackson Irvine,Australia,MF,0,1,2,0,2,0,1,0.11,0x,0,0,1,39,6,2,1,1,0,0,0,66,80,2,50,2,0,2,100,,,,45.0,10.0,19.0,16.0,28.0,17.0,2.0,16.0,38.0,152.0,7.52,243.0,72.0,15323.52,0.0,0.0,123.0,884.0
356189,285023_43942,Jordan Henderson,England,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
356412,285023_43971,Silvan Widmer,Switzerland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,6,22,6,1,0,0,0,0,0,42,83,3,33,1,100,1,100,,,,43.0,16.0,17.0,10.0,10.0,33.0,3.0,4.0,14.0,90.0,4.26,166.0,57.0,12039.73,0.0,0.0,110.0,864.0
356532,285023_20014,Chancel Mbemba,Congo DR,DF,0,0,0,0,0,0,0,0.0,0x,0,0,4,13,5,1,2,1,0,0,0,66,79,2,0,3,67,1,100,,,,19.0,1.0,1.0,17.0,4.0,15.0,0.0,5.0,16.0,133.0,5.36,174.0,66.0,18051.48,0.0,0.0,201.0,1046.0
356673,285023_43834,Lucas Mendes,Qatar,DF,0,0,0,0,0,0,0,0.0,0x,0,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.35,17.0,9.0,1535.0,0.0,0.0,13.0,533.0
356704,285023_43926,Juan Quintero,Colombia,MF,1,0,1,0,0,1,0,0.04,0x,2,0,1,9,0,0,0,0,0,0,0,28,71,2,0,5,60,3,100,,,,17.0,4.0,8.0,5.0,7.0,10.0,0.0,4.0,5.0,60.0,3.05,45.0,13.0,3929.92,0.0,1.0,38.0,142.0
356731,285023_43911,Raul Jimenez,Mexico,FW,0,3,6,17,5,1,3,0.82,1.22x,0,0,8,44,1,3,1,0,0,0,1,36,81,0,0,2,50,0,0,,,,69.0,38.0,31.0,0.0,48.0,21.0,5.0,35.0,39.0,96.0,3.82,145.0,68.0,15630.56,1.0,0.0,163.0,90.0
356956,285023_43872,Yassine Bounou,Morocco,GK,0,0,0,0,0,0,0,0.0,0x,0,1,0,0,0,0,1,0,0,0,0,100,65,0,0,5,0,0,0,7.0,45.0,39.0,22.0,0.0,0.0,22.0,10.0,12.0,0.0,0.0,4.0,190.0,2.65,12.0,1.0,13609.73,0.0,0.0,308.0,1256.0
358003,285023_43995,Vladimir Darida,Czechia,MF,0,0,1,0,1,0,0,0.01,0x,0,0,10,34,1,0,1,0,0,0,0,18,78,0,0,1,0,0,0,,,,26.0,9.0,13.0,4.0,16.0,10.0,0.0,5.0,17.0,42.0,2.57,135.0,49.0,7507.52,0.0,0.0,58.0,712.0
358106,285023_43935,Thibaut Courtois,Belgium,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,46,72,0,0,2,0,0,0,7.0,39.0,30.0,7.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,0.0,91.0,2.62,19.0,5.0,8858.16,0.0,0.0,202.0,1062.0
358112,285023_43935,Romelu Lukaku,Belgium,FW,0,0,3,0,3,0,1,0.17,0x,0,0,0,14,1,1,0,1,0,0,0,19,79,0,0,1,100,0,0,,,,79.0,44.0,33.0,2.0,69.0,10.0,1.0,24.0,23.0,53.0,4.91,63.0,21.0,8699.1,0.0,0.0,110.0,863.0
358120,285023_43935,Kevin De Bruyne,Belgium,MF,0,2,9,0,6,3,0,0.52,0x,5,0,10,50,4,0,3,0,0,0,0,88,82,14,21,9,33,0,0,,,,133.0,53.0,46.0,34.0,68.0,65.0,4.0,35.0,43.0,220.0,6.56,258.0,85.0,20152.07,0.0,0.0,184.0,1005.0
358122,285023_43935,Thomas Meunier,Belgium,DF,0,1,1,0,1,0,0,0.09,0x,0,0,15,37,6,6,0,0,0,0,0,92,84,5,20,6,50,2,50,,,,70.0,27.0,20.0,23.0,20.0,50.0,4.0,19.0,30.0,188.0,7.21,265.0,113.0,19910.92,0.0,0.0,165.0,965.0
358241,285023_43934,Marcel Sabitzer,Austria,MF,0,1,4,0,1,3,0,0.3,0x,7,0,14,44,4,0,1,1,0,0,0,81,77,17,29,12,75,1,100,,,,78.0,29.0,45.0,4.0,31.0,47.0,4.0,45.0,38.0,197.0,5.9,256.0,120.0,20737.34,0.0,0.0,211.0,1139.0
359381,285023_43938,Ivan Perisic,Croatia,FW,1,0,0,0,0,0,0,0.0,0x,2,0,5,41,7,2,0,0,0,0,0,71,92,9,22,3,67,0,0,,,,63.0,37.0,17.0,9.0,23.0,40.0,8.0,27.0,27.0,159.0,6.12,227.0,99.0,20405.46,0.0,1.0,200.0,179.0
359634,285023_43967,Grant Hanley,Scotland,DF,0,0,0,0,0,0,0,0.0,0x,0,0,2,11,2,1,0,0,0,0,1,101,93,0,0,5,40,3,100,,,,41.0,0.0,0.0,41.0,12.0,29.0,0.0,1.0,14.0,206.0,3.88,173.0,45.0,19774.95,0.0,0.0,203.0,1073.0
360496,285023_43970,Kristoffer Nordfeldt,Sweden,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,66,68,0,0,3,67,1,100,4.0,22.0,20.0,8.0,0.0,0.0,8.0,5.0,3.0,0.0,0.0,1.0,115.0,1.96,8.0,1.0,9861.15,0.0,0.0,200.0,1043.0
360498,285023_43972,Mert Gunok,Türkiye,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
360642,285023_43926,Camilo Vargas,Colombia,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,74,72,0,0,5,20,0,0,3.0,21.0,21.0,26.0,0.0,0.0,26.0,13.0,13.0,0.0,0.0,1.0,137.0,2.58,19.0,6.0,8897.3,0.0,0.0,206.0,1105.0
363863,285023_43855,Trezeguet,Egypt,FW,0,1,1,100,1,0,1,0.14,7.23x,0,0,1,13,2,1,0,0,0,0,0,6,50,0,0,1,0,0,0,,,,6.0,3.0,3.0,0.0,2.0,4.0,1.0,5.0,5.0,18.0,3.57,42.0,21.0,2941.36,1.0,0.0,24.0,57.0
364752,285023_43850,Vozinha,Cabo Verde,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,89,64,0,0,0,0,0,0,7.0,83.0,61.0,20.0,0.0,0.0,20.0,11.0,9.0,0.0,0.0,3.0,150.0,2.93,26.0,3.0,10060.82,0.0,0.0,205.0,1094.0
367536,285023_43860,Baba Rahman,Ghana,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,2.0,1.0,168.97,0.0,0.0,1.0,492.0
367981,285023_43924,Douglas Santos,Brazil,DF,0,0,2,0,2,0,0,0.2,0x,0,0,5,57,19,3,1,1,0,0,1,156,92,1,100,2,50,0,0,,,,52.0,13.0,19.0,20.0,13.0,39.0,3.0,25.0,52.0,321.0,6.22,371.0,122.0,30423.81,0.0,0.0,293.0,1201.0
368535,285023_43978,Max Crocombe,New Zealand,GK,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,1,0,0,0,0,75,71,0,0,3,0,0,0,6.0,54.0,48.0,15.0,0.0,0.0,15.0,10.0,5.0,0.0,0.0,0.0,134.0,2.54,14.0,2.0,8710.28,0.0,0.0,205.0,1099.0
368545,285023_44005,Jamshid Iskanderov,Uzbekistan,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
368546,285023_44005,Igor Sergeev,Uzbekistan,FW,0,0,0,0,0,0,0,0.0,0x,0,0,0,17,2,0,0,0,0,0,1,3,100,0,0,0,0,0,0,,,,6.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,2.0,7.0,6.83,46.0,16.0,3601.0,0.0,0.0,29.0,616.0
368649,285023_43963,Joao Cancelo,Portugal,DF,1,0,1,0,0,1,0,0.01,0x,1,0,10,24,4,4,2,0,0,0,1,110,86,6,50,7,57,2,100,,,,35.0,13.0,9.0,13.0,12.0,23.0,3.0,24.0,33.0,243.0,6.45,184.0,67.0,16284.77,0.0,1.0,151.0,160.0
368652,285023_43930,Giorgian De Arrascaeta,Uruguay,MF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
368655,285023_43930,Jose Maria Gimenez,Uruguay,DF,0,0,0,0,0,0,0,0.0,0x,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
368660,285023_43930,Guillermo Varela,Uruguay,DF,0,0,2,0,0,2,0,0.01,0x,0,0,5,13,4,1,0,0,0,0,0,108,89,9,33,6,67,1,100,,,,93.0,30.0,32.0,31.0,18.0,75.0,4.0,23.0,28.0,228.0,6.33,230.0,109.0,22019.25,0.0,0.0,208.0,1118.0
